FIPSST,1,PSTATABB,,,,,,,,,,,,,,,,,,,,STCHGR,STCHGRT,STHGCRT,STHGAN,STFSHGR,STFSHGRT,STHGRA,STNBHG,STHGRTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STONXORT,,,,,,,,,,,,,
13,1,GA,146.338,13292243.919,304.822,105.657,207.053,2261.581,1521.627,69106579.224,69554394.251,1105.744,173.746,1589.372,118.31,854.063,164.355,1602.483,202.901,1317.354,1098.625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21.894,1988686.876,45.519,15.808,0.14,1.535,0.883,40114.757,0.093,0.854,0.014,0.101,0.095,1.118,0.309,2.004,0.638,0.261,2.848,1.657,75258.537,0.165,1.508,0.004,0.032,0.179,2.859,0.397,2.574,1.196,4162520.816,45290028.963,40953201.562,0,840940783.195,2283714,125805607.875,32570182,360732.668,63485.631,2515.289,119226.66,90832484.929,34973122.66,4281747.476,119240146.113,6565461.476,0,3.308692590,36.000008132,32.552763225,0,1.815272025,51323.9,25.889292715,0.286738147,0.050463276,0.001999346,0.093,1.005,0.647,13584.562,0.064,0.014,0.102,0.067,0.818,0.248,1.447,0.467,0.586,404006288.876,58175546.933,0.094770545,1211871721.198,72.200664716,27.799335284,3.403463135,94.781264840,561643015.874,5.218735160,0
15,1,HI,156.323,1444170.331,281.919,141.528,205.622,1999.86,1468.052,6781193.139,6830964.719,1338.859,171.422,1522.126,0,0,159.668,1425.065,163.298,1420.628,1329.104,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24.168,223276.082,44.901,21.881,0.089,0.866,4.233,19553.217,0.504,4.472,0,0,0.46,5.663,0.602,5.238,3.832,1.212,11.789,8.127,37542.071,0.995,8.837,0,0,0.884,7.604,0.944,8.21,7.358,334030.08,1511183.866,0,253841,84941381.053,94083.09,10204158.502,0,6925918.664,256519.492,210703.35,39261.75,9238355.452,965802.84,1205749.83,8904325.372,1299832.92,578617,3.273470192,14.809490629,0,2.487623111,0.922007355,3221.2,0,67.873493000,2.513872136,2.064877317,0.099,0.966,4.351,8704.889,0.497,0,0,0.456,5.853,0.588,5.411,3.939,4.626,38173465.693,4419392.544,0.384762259,94126166.055,90.535203273,9.464796727,11.816259563,87.261733082,42245315.697,12.738266918,5.670404000
19,1,IA,241.78,8586910.39,461.544,151.055,208.968,2196.382,2143.029,38055321.656,38338857.061,1348.863,206.441,2151.41,119.716,991.426,205.577,2162.761,199.7,1552.857,1338.888,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35.127,1247566.761,66.958,21.946,0.183,1.919,1.922,34129.507,0.181,1.881,0.088,0.725,0.184,2.089,0.391,3.037,1.201,0.415,4.362,4.184,74295.904,0.403,4.199,0.018,0.145,0.401,4.98,0.067,0.524,2.614,266245.389,33732765.779,1372515.275,0,370229247.581,878605,56846167.863,4152468,143928.916,0,0,0,35515455.359,21330713.33,16565885.719,39401677.97,17444490.719,16299640.33,0.468361184,59.340438515,2.414437607,0,1.545583494,19950.5,7.304745589,0.253190179,0,0,0.184,1.935,2.079,14620.654,0.18,0.071,0.541,0.184,2.045,0.354,2.648,1.299,1.871,158695656.47,22513122.966,0,577025483.583,62.476427485,37.523572515,29.141604617,69.312811890,229465919.47,30.687188110,28.673243432
16,1,ID,48.631,156639.684,84.974,10.372,205.912,1158.384,687.928,1107906.033,1113532.046,147.462,120.907,862.172,119.842,857.418,74.371,720.563,163.326,100772,146.717,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.974,25685.794,15.159,1.701,0.597,3.358,10.66,17168.08,0.031,0.221,0.024,0.17,1.152,1.189,3.17,1956,2.274,3.317,18.661,0.656,1056.256,0.053,0.377,0.012,0.086,0.071,0.614,0.292,180,0.14,573793.861,77671.265,2494649.494,78799,29793960.953,8996995.49,15102586.656,0,1,0,74878,0,3220993.62,11881594.49,3458392.861,2647199.759,12455388.351,2805800,3.799308151,0.514291090,16.518026419,0.521758254,59.572540974,5504.2,0,6.621381665e-06,0,0.495795816,0.597,3.562,9.972,7272.29,0.031,0.024,0.178,1.084,1.114,3.174,,2.127,0.226,13420819.321,6838475.828,0,142787927.951,21.327428097,78.672571903,22.899339079,17.528119947,64526619.321,82.471880053,18.578272675
17,1,IL,237.653,22342951.851,448.635,110.535,207.82,2208.259,2127.313,99999815.004,100737475.324,996.739,204.399,2144.351,119.228,1046.019,202.543,2062.629,162.811,2794.218,989.441,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34.522,3245544.02,65.056,16.056,0.096,1.023,1.052,49458.428,0.096,1.008,0.093,0.819,0.1,1.044,2.099,36.026,0.489,0.318,3.375,3.169,148984.198,0.304,3.192,0.055,0.478,0.302,3.361,0.387,6.64,1.474,566372.36,87277413.641,5464573.982,0,987443116.45,132298,202134056.529,97857900,86756.051,341539.369,278471.87,45838,94015127.273,108118930,10695104.36,191306654.913,10827402.36,10082894,0.280196404,43.177985352,2.703440507,0,0.065450623,61001.5,48.412376084,0.042920056,0.168966761,0.137765933,0.093,0.997,1.029,19811.37,0.093,0.09,0.846,0.098,1.001,2.036,33.412,0.479,0.982,406146930.252,82777027.401,0.022677030,2108558578.448,46.511275013,53.488724987,5.291094685,94.643454692,868021123.251,5.356545308,4.988221251
18,1,IN,219.021,24404649.908,389.775,212.171,207.251,2184.096,2032.424,113232514.534,114038178.477,1982.87,202.831,2082.728,119.072,882.62,201.588,1969.738,163.326,-39368.587,1968.862,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31.811,3544613.68,56.525,30.816,0.206,2.175,2.027,112928.537,0.196,2.011,0.022,0.161,0.201,1.832,1.337,-322.283,1.964,0.561,5.91,5.276,293960.007,0.528,5.421,0.005,0.037,0.523,5.751,0.479,-115.376,5.111,390538.743,97548739.117,9572346.436,0,1123405971.914,371153,115023340.266,0,1362544.175,2180429.777,371472.533,102126.9,111426070.781,3922949.9,3942335.643,111035532.038,4313488.643,3449670,0.338571356,84.568328835,8.298593590,0,0.321765194,40244.5,0,1.181236015,1.890288937,0.322042208,0.198,2.093,2.008,46714.66,0.189,0.027,0.209,0.194,1.773,1.196,85.924,1.946,1.965,481743596.821,48022408.66,0.088537293,1163969260.912,96.599060940,3.400939060,3.417745222,96.260489584,494146990.818,3.739510416,2.990636574
20,1,KS,252.494,7652669.758,475.071,153.891,209.564,2352.076,2311.56,35029736.454,35282359.807,1419.021,204.736,2316.397,118.807,1566.877,204.274,2288.986,157.81,4770.954,1408.86,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,36.671,1111421.424,68.808,22.35,0.155,1.734,1.83,27725.67,0.159,1.8,0.239,3.15,0.162,2.177,1.013,30.618,1.115,0.195,2.185,2.083,31570.663,0.184,2.087,0.003,0.039,0.184,2.694,0.09,2.727,1.27,59216.693,28752282.22,1452523.39,0,342968032.872,16214,49727761.916,8558384,44279.903,0,0.97,0,30308303.176,19419459,10904077.693,38807470.483,10920291.693,10844861,0.119081757,57.819376867,2.920950645,0,0.032605529,18320.4,17.210474844,0.089044632,0,1.950620654e-06,0.159,1.8,1.947,12924.962,0.164,0.23,2.961,0.165,2.227,0.86,24.603,1.187,1.865,156215685.867,21780081.454,0,535882718.872,60.948455852,39.051544148,21.927545532,78.039848939,236763791.867,21.960151061,21.808463774
21,1,KY,247.596,21727248.228,487.933,239.033,204.14,2166.138,2142.559,94007833.114,94726747.515,2084.279,203.246,2153.977,118.752,1126.677,202.551,2137.485,163.326,1825.981,2068.46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,36.082,3166311.575,71.026,34.834,0.189,2.01,2.003,87906.156,0.188,1.992,0.053,0.502,0.189,2.112,3.214,35.933,1.934,0.441,4.685,4.615,202494.891,0.437,4.63,0.001,0.006,0.436,5.009,0.29,3.242,4.456,447989.37,83601961.232,2500197.072,0,928239324.021,3143567,90896434.998,0,1152779.197,49941.272,0,0,87752868.143,3143567,447989.37,87304878.773,3591556.37,0,0.492856919,91.974961505,2.750599700,0,3.458405156,29647.6,0,1.268233672,0.054943048,0,0.178,1.895,1.914,34349.656,0.177,0.059,0.689,0.179,1.995,3.214,35.962,1.847,1.889,384682970.719,37185318.005,0,958134641.024,96.541594844,3.458405156,0.492856919,96.048737924,395423053.713,3.951262076,0
22,1,LA,82.314,7060837.069,171.721,68.206,211.442,2197.406,1176.834,50474153.179,50707234.2,979.633,150.273,1226.571,116.028,897.472,144.347,1255.466,205.312,1543.611,975.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.954,1025433.753,24.748,9.905,0.163,1.697,1.035,44407.007,0.129,1.052,0.122,0.942,0.127,1.176,0.108,0.811,0.858,0.685,7.118,1.567,67219.236,0.206,1.681,0.007,0.056,0.192,1.655,0.339,2.548,1.299,2779604.152,19221018.64,56072107.84,0,699344838.37,1090038,103522968.665,17311330,5231073.907,1991004.006,484768.11,0,85779576.655,18401368,2779604.152,100311302.503,3869642.152,0,2.668054279,18.449649025,53.821846237,0,1.046293066,34085.4,16.616599185,5.021142709,1.911101894,0.465313606,0.15,1.579,1.083,21104.258,0.129,0.128,1.037,0.126,1.233,0.097,0.756,0.897,1.088,334983574.896,47038606.594,0,891989968.371,82.337107749,17.662892251,2.668054279,96.285652655,415524824.896,3.714347345,0
25,1,MA,144.567,3512907.487,178.561,113.268,200.409,2042.551,1134.043,13778384.035,13887420.104,895.553,134.71,1096.978,119.853,926.785,126.574,1199.59,154.991,1653.178,888.522,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.156,465487.369,24.537,15.009,0.127,1.298,0.86,10452.05,0.049,0.397,0.025,0.192,0.096,0.664,0.215,2.295,0.674,0.198,2.014,0.476,5780.305,0.053,0.429,0.014,0.11,0.053,0.641,0.225,2.4,0.373,1197608.211,2794888.991,18473432.313,0,217712511.558,438774,31014178.671,5769154,956092.468,877548.911,0,294106.04,24299570.894,6712817.04,1702497.251,28871116.683,2141271.251,210783,3.861709113,9.012169579,59.567913159,0,1.414834617,18890.2,18.602740338,3.082937277,2.829672171,0,0.133,1.489,0.663,3651.134,0.028,0.02,0.156,0.075,0.413,0.182,2.050,0.519,0.214,96908329.287,14058768.057,0.948350190,291413753.353,78.354401298,21.645598702,5.489732860,93.095432523,126648703.286,6.904567477,0.679673556
